run_name,backbone,seed,query_learning_mode,query_objective,adaptation_target,trainable_module,trainable_parameter_count,retrieval_negative_count,retrieval_loss_type,retrieval_margin_value,adapt_learning_rate,adapt_steps,target_eval_repeats,target_episode_repeats,target_episode_policy,target_support_weighting,target_split_policy,target_support_bank_size,target_support_negative_pool,target_support_negative_sampler,target_support_selection_policy,support_updates,support_examples_touched,zero_shot_task_score,best_adapt_task_score,task_gain,task_metric_name,zero_shot_task_proxy_score,best_adapt_task_proxy_score,proxy_gain,task_proxy_name,best_adapt_task_margin,zero_shot_query_loss,best_adapt_query_loss,best_adapt_shot,best_adapt_step,adaptation_effective,run_dir
qwen25-cross_entropy_plus_margin-seed-54204,Qwen2.5-1.5B-Instruct,54204,meta_trained,continuation_retrieval,q_only,reader.queries,256,7,cross_entropy_plus_margin,0.1,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.6666666666666666,0.6666666666666666,0.0,accuracy,0.5148432784610324,0.5149129761589898,6.969769795739378e-05,gold_choice_probability,0.05978937529855304,1.2570668856302898,1.2572846942477756,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-retrieval-loss-sweep-v1/qwen25-cross_entropy_plus_margin-seed-54204
qwen25-margin_pairwise-seed-54204,Qwen2.5-1.5B-Instruct,54204,meta_trained,continuation_retrieval,q_only,reader.queries,256,7,margin_pairwise,0.1,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.6666666666666666,0.6666666666666666,0.0,accuracy,0.5148432784610324,0.5148807134893205,3.743502828812417e-05,gold_choice_probability,0.059659474425845675,0.15201617777347565,0.15211133493317497,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-retrieval-loss-sweep-v1/qwen25-margin_pairwise-seed-54204
qwen25-cross_entropy-seed-54205,Qwen2.5-1.5B-Instruct,54205,meta_trained,continuation_retrieval,q_only,reader.queries,256,7,cross_entropy,0.1,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.5555555555555556,0.5555555555555556,0.0,accuracy,0.5051545335186852,0.5051545335186852,0.0,gold_choice_probability,0.02067310983935992,1.1034087737401326,1.1034087737401326,3,0,True,/root/autodl-tmp/memtotal-stage-c-qonly-retrieval-loss-sweep-v1/qwen25-cross_entropy-seed-54205
qwen25-cross_entropy_plus_margin-seed-54205,Qwen2.5-1.5B-Instruct,54205,meta_trained,continuation_retrieval,q_only,reader.queries,256,7,cross_entropy_plus_margin,0.1,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.5555555555555556,0.5555555555555556,0.0,accuracy,0.5051545335186852,0.5051545335186852,0.0,gold_choice_probability,0.02067310983935992,1.2332762082417805,1.2332762082417805,3,0,True,/root/autodl-tmp/memtotal-stage-c-qonly-retrieval-loss-sweep-v1/qwen25-cross_entropy_plus_margin-seed-54205
qwen25-margin_pairwise-seed-54205,Qwen2.5-1.5B-Instruct,54205,meta_trained,continuation_retrieval,q_only,reader.queries,256,7,margin_pairwise,0.1,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.5555555555555556,0.5555555555555556,0.0,accuracy,0.5051545335186852,0.5051545335186852,0.0,gold_choice_probability,0.02067310983935992,0.12986744195222855,0.12986744195222855,3,0,True,/root/autodl-tmp/memtotal-stage-c-qonly-retrieval-loss-sweep-v1/qwen25-margin_pairwise-seed-54205
qwen3-cross_entropy-seed-54301,Qwen3-8B,54301,meta_trained,continuation_retrieval,q_only,reader.queries,256,7,cross_entropy,0.1,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.7777777777777778,0.7777777777777778,0.0,accuracy,0.5033513903617859,0.503411180443234,5.979008144807452e-05,gold_choice_probability,0.013385261098543802,1.1054987377590604,1.1055032544665866,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-retrieval-loss-sweep-v1/qwen3-cross_entropy-seed-54301
qwen3-cross_entropy_plus_margin-seed-54301,Qwen3-8B,54301,meta_trained,continuation_retrieval,q_only,reader.queries,256,7,cross_entropy_plus_margin,0.1,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.7777777777777778,0.7777777777777778,0.0,accuracy,0.5033513903617859,0.5034784707758162,0.00012708041403031167,gold_choice_probability,0.013658576334516205,1.2479748063617282,1.2480264107386272,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-retrieval-loss-sweep-v1/qwen3-cross_entropy_plus_margin-seed-54301
qwen3-margin_pairwise-seed-54301,Qwen3-8B,54301,meta_trained,continuation_retrieval,q_only,reader.queries,256,7,margin_pairwise,0.1,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.7777777777777778,0.7777777777777778,0.0,accuracy,0.5033513903617859,0.5034187369876437,6.734662585783369e-05,gold_choice_probability,0.013415863944424527,0.14247608681519827,0.14249859005212784,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-retrieval-loss-sweep-v1/qwen3-margin_pairwise-seed-54301
qwen3-cross_entropy-seed-54302,Qwen3-8B,54302,meta_trained,continuation_retrieval,q_only,reader.queries,256,7,cross_entropy,0.1,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.5555555555555556,0.5555555555555556,0.0,accuracy,0.4964148898919423,0.4964333143499162,1.8424457973897912e-05,gold_choice_probability,-0.013743220931953853,1.1131119065814548,1.1131035884221394,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-retrieval-loss-sweep-v1/qwen3-cross_entropy-seed-54302
qwen3-cross_entropy_plus_margin-seed-54302,Qwen3-8B,54302,meta_trained,continuation_retrieval,q_only,reader.queries,256,7,cross_entropy_plus_margin,0.1,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.5555555555555556,0.5555555555555556,0.0,accuracy,0.4964148898919423,0.4964669148127238,5.202492078149046e-05,gold_choice_probability,-0.013604957196447586,1.2858977450264826,1.285800642437405,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-retrieval-loss-sweep-v1/qwen3-cross_entropy_plus_margin-seed-54302
qwen3-margin_pairwise-seed-54302,Qwen3-8B,54302,meta_trained,continuation_retrieval,q_only,reader.queries,256,7,margin_pairwise,0.1,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.5555555555555556,0.5555555555555556,0.0,accuracy,0.4964148898919423,0.49644846386379665,3.35739718543282e-05,gold_choice_probability,-0.013681090229915246,0.17278581112623215,0.17274630318085352,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-retrieval-loss-sweep-v1/qwen3-margin_pairwise-seed-54302
qwen3-cross_entropy-seed-54303,Qwen3-8B,54303,meta_trained,continuation_retrieval,q_only,reader.queries,256,7,cross_entropy,0.1,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.4444444444444444,0.4444444444444444,0.0,accuracy,0.4972161120838589,0.49726816018422443,5.204810036552043e-05,gold_choice_probability,-0.010941713013582759,1.1008803049723308,1.100842038790385,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-retrieval-loss-sweep-v1/qwen3-cross_entropy-seed-54303
qwen3-cross_entropy_plus_margin-seed-54303,Qwen3-8B,54303,meta_trained,continuation_retrieval,q_only,reader.queries,256,7,cross_entropy_plus_margin,0.1,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.4444444444444444,0.4444444444444444,0.0,accuracy,0.4972161120838589,0.4973281853728824,0.00011207328902351765,gold_choice_probability,-0.01070231654577785,1.2151825030644734,1.21456958187951,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-retrieval-loss-sweep-v1/qwen3-cross_entropy_plus_margin-seed-54303
qwen3-margin_pairwise-seed-54303,Qwen3-8B,54303,meta_trained,continuation_retrieval,q_only,reader.queries,256,7,margin_pairwise,0.1,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.4444444444444444,0.4444444444444444,0.0,accuracy,0.4972161120838589,0.4972763988706801,6.028678682118427e-05,gold_choice_probability,-0.010908848088648582,0.11430218898587757,0.11395326256752014,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-retrieval-loss-sweep-v1/qwen3-margin_pairwise-seed-54303
qwen3-cross_entropy-seed-54304,Qwen3-8B,54304,meta_trained,continuation_retrieval,q_only,reader.queries,256,7,cross_entropy,0.1,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.5555555555555556,0.5555555555555556,0.0,accuracy,0.5094727840688493,0.5094791319635179,6.3478946685791016e-06,gold_choice_probability,0.03822611939782898,1.1007461547851562,1.1007492012447782,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-retrieval-loss-sweep-v1/qwen3-cross_entropy-seed-54304
qwen3-cross_entropy_plus_margin-seed-54304,Qwen3-8B,54304,meta_trained,continuation_retrieval,q_only,reader.queries,256,7,cross_entropy_plus_margin,0.1,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.5555555555555556,0.5555555555555556,0.0,accuracy,0.5094727840688493,0.5094872381952074,1.4454126358032227e-05,gold_choice_probability,0.03825807643847333,1.21250671810574,1.2125660710864596,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-retrieval-loss-sweep-v1/qwen3-cross_entropy_plus_margin-seed-54304
qwen3-margin_pairwise-seed-54304,Qwen3-8B,54304,meta_trained,continuation_retrieval,q_only,reader.queries,256,7,margin_pairwise,0.1,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.5555555555555556,0.5555555555555556,0.0,accuracy,0.5094727840688493,0.5094807810253568,7.996956507438924e-06,gold_choice_probability,0.0382326526256899,0.11176053434610367,0.1117887372771899,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-retrieval-loss-sweep-v1/qwen3-margin_pairwise-seed-54304
qwen3-cross_entropy-seed-54305,Qwen3-8B,54305,meta_trained,continuation_retrieval,q_only,reader.queries,256,7,cross_entropy,0.1,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.4444444444444444,0.4444444444444444,0.0,accuracy,0.4947933620876736,0.4948333005110423,3.993842336869058e-05,gold_choice_probability,-0.020607236565815076,1.0999175310134888,1.099904457728068,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-retrieval-loss-sweep-v1/qwen3-cross_entropy-seed-54305
qwen3-cross_entropy_plus_margin-seed-54305,Qwen3-8B,54305,meta_trained,continuation_retrieval,q_only,reader.queries,256,7,cross_entropy_plus_margin,0.1,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.4444444444444444,0.4444444444444444,0.0,accuracy,0.4947933620876736,0.49487728542751735,8.392333984375e-05,gold_choice_probability,-0.020431773737072945,1.2063059012095134,1.2061138020621405,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-retrieval-loss-sweep-v1/qwen3-cross_entropy_plus_margin-seed-54305
qwen3-margin_pairwise-seed-54305,Qwen3-8B,54305,meta_trained,continuation_retrieval,q_only,reader.queries,256,7,margin_pairwise,0.1,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.4444444444444444,0.4444444444444444,0.0,accuracy,0.4947933620876736,0.494837181435691,4.381934801739318e-05,gold_choice_probability,-0.020591759640309546,0.10638835032780965,0.10630273073911667,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-retrieval-loss-sweep-v1/qwen3-margin_pairwise-seed-54305
