run_name,backbone,seed,query_learning_mode,query_objective,adaptation_target,trainable_module,trainable_parameter_count,retrieval_negative_count,retrieval_loss_type,retrieval_margin_value,adapt_learning_rate,adapt_steps,target_eval_repeats,target_episode_repeats,target_episode_policy,target_support_weighting,target_split_policy,target_support_bank_size,target_support_negative_pool,target_support_negative_sampler,target_support_selection_policy,support_updates,support_examples_touched,zero_shot_task_score,best_adapt_task_score,task_gain,task_metric_name,zero_shot_task_proxy_score,best_adapt_task_proxy_score,proxy_gain,task_proxy_name,best_adapt_task_margin,zero_shot_query_loss,best_adapt_query_loss,best_adapt_shot,best_adapt_step,adaptation_effective,run_dir
qwen25-neg15-seed-50205,Qwen2.5-1.5B-Instruct,50205,meta_trained,continuation_retrieval,q_only,reader.queries,256,15,,,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.4444444444444444,0.4444444444444444,0.0,accuracy,0.4985546436574724,0.4986397359106276,8.509225315522784e-05,gold_choice_probability,-0.005299850884411069,1.1040204366048176,1.104004184405009,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-negative-count-sweep-v1/qwen25-neg15-seed-50205
qwen25-neg3-seed-50205,Qwen2.5-1.5B-Instruct,50205,meta_trained,continuation_retrieval,q_only,reader.queries,256,3,,,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.4444444444444444,0.4444444444444444,0.0,accuracy,0.4985546436574724,0.49862131145265365,6.666779518127441e-05,gold_choice_probability,-0.005374118685722349,1.1040204366048176,1.1040010187360976,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-negative-count-sweep-v1/qwen25-neg3-seed-50205
qwen25-neg7-seed-50205,Qwen2.5-1.5B-Instruct,50205,meta_trained,continuation_retrieval,q_only,reader.queries,256,7,,,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.4444444444444444,0.4444444444444444,0.0,accuracy,0.4985546436574724,0.4986269308461083,7.228718863594441e-05,gold_choice_probability,-0.005351309147146013,1.1040204366048176,1.1040072838465373,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-negative-count-sweep-v1/qwen25-neg7-seed-50205
qwen3-neg15-seed-50301,Qwen3-8B,50301,meta_trained,continuation_retrieval,q_only,reader.queries,256,15,,,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.4444444444444444,0.4444444444444444,0.0,accuracy,0.49471406473053825,0.49480072326130337,8.665853076511576e-05,gold_choice_probability,-0.020806339258948963,1.099462217754788,1.0994630654652913,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-negative-count-sweep-v1/qwen3-neg15-seed-50301
qwen3-neg3-seed-50301,Qwen3-8B,50301,meta_trained,continuation_retrieval,q_only,reader.queries,256,3,,,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.4444444444444444,0.4444444444444444,0.0,accuracy,0.49471406473053825,0.4947957926326328,8.172790209454162e-05,gold_choice_probability,-0.020826084539294243,1.099462217754788,1.0994650257958307,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-negative-count-sweep-v1/qwen3-neg3-seed-50301
qwen3-neg7-seed-50301,Qwen3-8B,50301,meta_trained,continuation_retrieval,q_only,reader.queries,256,7,,,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.4444444444444444,0.4444444444444444,0.0,accuracy,0.49471406473053825,0.4947954449388716,8.138020833337034e-05,gold_choice_probability,-0.02082749145726363,1.099462217754788,1.0994663370980158,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-negative-count-sweep-v1/qwen3-neg7-seed-50301
qwen3-neg15-seed-50302,Qwen3-8B,50302,meta_trained,continuation_retrieval,q_only,reader.queries,256,15,,,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.6666666666666666,0.6666666666666666,0.0,accuracy,0.5159819357924991,0.5159819357924991,0.0,gold_choice_probability,0.06437208017127381,1.1062720616658528,1.1062720616658528,3,0,True,/root/autodl-tmp/memtotal-stage-c-qonly-negative-count-sweep-v1/qwen3-neg15-seed-50302
qwen3-neg3-seed-50302,Qwen3-8B,50302,meta_trained,continuation_retrieval,q_only,reader.queries,256,3,,,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.6666666666666666,0.6666666666666666,0.0,accuracy,0.5159819357924991,0.5159819357924991,0.0,gold_choice_probability,0.06437208017127381,1.1062720616658528,1.1062720616658528,3,0,True,/root/autodl-tmp/memtotal-stage-c-qonly-negative-count-sweep-v1/qwen3-neg3-seed-50302
qwen3-neg7-seed-50302,Qwen3-8B,50302,meta_trained,continuation_retrieval,q_only,reader.queries,256,7,,,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.6666666666666666,0.6666666666666666,0.0,accuracy,0.5159819357924991,0.5159819357924991,0.0,gold_choice_probability,0.06437208017127381,1.1062720616658528,1.1062720616658528,3,0,True,/root/autodl-tmp/memtotal-stage-c-qonly-negative-count-sweep-v1/qwen3-neg7-seed-50302
qwen3-neg15-seed-50303,Qwen3-8B,50303,meta_trained,continuation_retrieval,q_only,reader.queries,256,15,,,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.4444444444444444,0.4444444444444444,0.0,accuracy,0.4789537787437439,0.47898176312446594,2.79843807220459e-05,gold_choice_probability,-0.08454441998360886,1.101343035697937,1.1013026767306857,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-negative-count-sweep-v1/qwen3-neg15-seed-50303
qwen3-neg3-seed-50303,Qwen3-8B,50303,meta_trained,continuation_retrieval,q_only,reader.queries,256,3,,,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.4444444444444444,0.4444444444444444,0.0,accuracy,0.4789537787437439,0.478982322745853,2.85440021091099e-05,gold_choice_probability,-0.08454326157354647,1.101343035697937,1.1013338036007352,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-negative-count-sweep-v1/qwen3-neg3-seed-50303
qwen3-neg7-seed-50303,Qwen3-8B,50303,meta_trained,continuation_retrieval,q_only,reader.queries,256,7,,,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.4444444444444444,0.4444444444444444,0.0,accuracy,0.4789537787437439,0.47897512714068097,2.1348396937070913e-05,gold_choice_probability,-0.08457220159471035,1.101343035697937,1.1013123989105225,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-negative-count-sweep-v1/qwen3-neg7-seed-50303
qwen3-neg15-seed-50304,Qwen3-8B,50304,meta_trained,continuation_retrieval,q_only,reader.queries,256,15,,,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.5555555555555556,0.5555555555555556,0.0,accuracy,0.5048710604508718,0.5049459834893545,7.492303848266602e-05,gold_choice_probability,0.019872212161620453,1.1043049626880221,1.1043312946955364,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-negative-count-sweep-v1/qwen3-neg15-seed-50304
qwen3-neg3-seed-50304,Qwen3-8B,50304,meta_trained,continuation_retrieval,q_only,reader.queries,256,3,,,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.5555555555555556,0.5555555555555556,0.0,accuracy,0.5048710604508718,0.504948572980033,7.751252916121665e-05,gold_choice_probability,0.019882211254702672,1.1043049626880221,1.1043191353480022,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-negative-count-sweep-v1/qwen3-neg3-seed-50304
qwen3-neg7-seed-50304,Qwen3-8B,50304,meta_trained,continuation_retrieval,q_only,reader.queries,256,7,,,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.5555555555555556,0.5555555555555556,0.0,accuracy,0.5048710604508718,0.5049330194791158,6.195902824401855e-05,gold_choice_probability,0.019820114804638758,1.1043049626880221,1.1043280760447185,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-negative-count-sweep-v1/qwen3-neg7-seed-50304
qwen3-neg15-seed-50305,Qwen3-8B,50305,meta_trained,continuation_retrieval,q_only,reader.queries,256,15,,,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.6666666666666666,0.6666666666666666,0.0,accuracy,0.5339562594890594,0.5339723726113638,1.6113122304317606e-05,gold_choice_probability,0.13697834664748776,1.1111209789911907,1.1111166874567668,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-negative-count-sweep-v1/qwen3-neg15-seed-50305
qwen3-neg3-seed-50305,Qwen3-8B,50305,meta_trained,continuation_retrieval,q_only,reader.queries,256,3,,,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.6666666666666666,0.6666666666666666,0.0,accuracy,0.5339562594890594,0.5339641372362772,7.87774721777712e-06,gold_choice_probability,0.1369461967713303,1.1111209789911907,1.1111304759979248,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-negative-count-sweep-v1/qwen3-neg3-seed-50305
qwen3-neg7-seed-50305,Qwen3-8B,50305,meta_trained,continuation_retrieval,q_only,reader.queries,256,7,,,0.2,3,3,3,aggregate_support,uniform,random,auto,source_plus_support_bank,hard_by_current_model,plain,3,27,0.6666666666666666,0.6666666666666666,0.0,accuracy,0.5339562594890594,0.5339566336737739,3.741847144356214e-07,gold_choice_probability,0.13691411891745198,1.1111209789911907,1.1111110978656344,3,3,True,/root/autodl-tmp/memtotal-stage-c-qonly-negative-count-sweep-v1/qwen3-neg7-seed-50305
