run_name,backbone,seed,example_id,benchmark_id,domain,task_name,best_adapt_shot,best_adapt_step,zero_task_score,final_task_score,task_gain,zero_task_proxy_score,final_task_proxy_score,proxy_gain,zero_task_margin,final_task_margin,margin_gain,zero_correct_rate,final_correct_rate,still_wrong,crosses_zero_margin,near_threshold_unflipped,gold_label,gold_text,predicted_label_majority,predicted_label_variants,top_competitor_label_majority,top_competitor_text,question_gold_overlap,context_gold_overlap,context_competitor_overlap,context_overlap_gap,gold_competitor_jaccard,support_ids,eval_query_set_ids,heuristic_tags,story_context,segment,choices_json,run_dir
qwen25-seed-55203,Qwen2.5-1.5B-Instruct,55203,b98c114b-d657-49d2-9bd1-912438fadd68,story_cloze,narrative,story_cloze_narrative_meta,3,3,0.0,0.0,0.0,0.48763471841812134,0.48767754435539246,4.2825937271118164e-05,-0.049471164122223854,-0.04930001124739647,0.00017115287482738495,0.0,0.0,True,False,False,A,Susan knew the choice she made was difficult but for the best.,B,B,B,Susan was mad because she had no family to turn to.,,0.45454545454545453,0.3,0.15454545454545454,0.16666666666666666,0faf4829-3b27-42d3-a69f-2d6036b110f3|16ac16d6-41a4-49f4-a3e1-ec242ce8f921|2758e7c5-6100-4182-99d3-e7d9e435a394|ced7d97e-c873-448c-bce0-30274ceac332|f2420b66-049f-4615-b2ba-51a0f6d63c49,81607ad0-83c4-4c23-ad7c-789a149d97c8|b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969|b98c114b-d657-49d2-9bd1-912438fadd68|ced7d97e-c873-448c-bce0-30274ceac332|f2420b66-049f-4615-b2ba-51a0f6d63c49,improving_but_unflipped|proxy_up_without_flip,Story: Susan knew she hurt him by leaving. She knew she couldn't turn back. The next day she packed up and never looked back. She moved back in with her parents for awhile.,Story: Susan knew she hurt him by leaving. She knew she couldn't turn back. The next day she packed up and never looked back. She moved back in with her parents for awhile. || Candidate endings: A: Susan knew the choice she made was difficult but for the best. | B: Susan was mad because she had no family to turn to. || Choose the most coherent ending.,"[{""is_gold"": true, ""is_predicted"": false, ""label"": ""A"", ""probability"": 0.48767754435539246, ""score"": -0.0034759826958179474, ""text"": ""Susan knew the choice she made was difficult but for the best.""}, {""is_gold"": false, ""is_predicted"": true, ""label"": ""B"", ""probability"": 0.5123225450515747, ""score"": 0.04582402855157852, ""text"": ""Susan was mad because she had no family to turn to.""}]",/root/autodl-tmp/memtotal-stage-c-qonly-seed-sweep-v6-case-dump/qwen25-seed-55203
qwen25-seed-55201,Qwen2.5-1.5B-Instruct,55201,16ac16d6-41a4-49f4-a3e1-ec242ce8f921,story_cloze,narrative,story_cloze_narrative_meta,3,3,1.0,1.0,0.0,0.5161799788475037,0.5161982774734497,1.8298625946044922e-05,0.06474249437451363,0.06481578387320042,7.328949868679047e-05,1.0,1.0,False,False,False,A,Before long Sarah began getting better at Algebra.,A,A,B,Then Sarah gave up on learning Algebra.,,0.25,0.5714285714285714,-0.3214285714285714,0.15384615384615385,0faf4829-3b27-42d3-a69f-2d6036b110f3|81607ad0-83c4-4c23-ad7c-789a149d97c8|f2420b66-049f-4615-b2ba-51a0f6d63c49,16ac16d6-41a4-49f4-a3e1-ec242ce8f921|2758e7c5-6100-4182-99d3-e7d9e435a394|b98c114b-d657-49d2-9bd1-912438fadd68,story_context_favors_competitor,"Story: Sarah was learning Algebra on her own. But after several weeks, she didn't improve much. She realized that she didn't set any goals for herself. So everyday, she set a certain goal.","Story: Sarah was learning Algebra on her own. But after several weeks, she didn't improve much. She realized that she didn't set any goals for herself. So everyday, she set a certain goal. || Candidate endings: A: Before long Sarah began getting better at Algebra. | B: Then Sarah gave up on learning Algebra. || Choose the most coherent ending.","[{""is_gold"": true, ""is_predicted"": true, ""label"": ""A"", ""probability"": 0.5161982774734497, ""score"": 0.07198242843151093, ""text"": ""Before long Sarah began getting better at Algebra.""}, {""is_gold"": false, ""is_predicted"": false, ""label"": ""B"", ""probability"": 0.4838017523288727, ""score"": 0.007166644558310509, ""text"": ""Then Sarah gave up on learning Algebra.""}]",/root/autodl-tmp/memtotal-stage-c-qonly-seed-sweep-v6-case-dump/qwen25-seed-55201
qwen25-seed-55203,Qwen2.5-1.5B-Instruct,55203,ced7d97e-c873-448c-bce0-30274ceac332,story_cloze,narrative,story_cloze_narrative_meta,3,3,1.0,1.0,0.0,0.5162853598594666,0.5164140462875366,0.00012868642807006836,0.06516452319920063,0.06567975692451,0.000515233725309372,1.0,1.0,False,False,False,B,The teacher was impressed and gave her an A on her exam.,B,B,A,Lauren was excited about going out to lunch soon.,,0.45454545454545453,0.4444444444444444,0.01010101010101011,0.05263157894736842,0faf4829-3b27-42d3-a69f-2d6036b110f3|16ac16d6-41a4-49f4-a3e1-ec242ce8f921|2758e7c5-6100-4182-99d3-e7d9e435a394|b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969|b98c114b-d657-49d2-9bd1-912438fadd68|f2420b66-049f-4615-b2ba-51a0f6d63c49,0faf4829-3b27-42d3-a69f-2d6036b110f3|81607ad0-83c4-4c23-ad7c-789a149d97c8|b98c114b-d657-49d2-9bd1-912438fadd68|ced7d97e-c873-448c-bce0-30274ceac332|f2420b66-049f-4615-b2ba-51a0f6d63c49,story_context_ambiguous,Story: Lauren was nervous about giving a speech for her French final exam. She arrived to class. It was her turn to give her speech. She finished her speech and felt relieved.,Story: Lauren was nervous about giving a speech for her French final exam. She arrived to class. It was her turn to give her speech. She finished her speech and felt relieved. || Candidate endings: A: Lauren was excited about going out to lunch soon. | B: The teacher was impressed and gave her an A on her exam. || Choose the most coherent ending.,"[{""is_gold"": false, ""is_predicted"": false, ""label"": ""A"", ""probability"": 0.4835859537124634, ""score"": -0.05331374332308769, ""text"": ""Lauren was excited about going out to lunch soon.""}, {""is_gold"": true, ""is_predicted"": true, ""label"": ""B"", ""probability"": 0.5164140462875366, ""score"": 0.01236601360142231, ""text"": ""The teacher was impressed and gave her an A on her exam.""}]",/root/autodl-tmp/memtotal-stage-c-qonly-seed-sweep-v6-case-dump/qwen25-seed-55203
qwen25-seed-55205,Qwen2.5-1.5B-Instruct,55205,f2420b66-049f-4615-b2ba-51a0f6d63c49,story_cloze,narrative,story_cloze_narrative_meta,3,3,0.0,0.0,0.0,0.4816906154155731,0.481648325920105,-4.228949546813965e-05,-0.07327036187052727,-0.07343966513872147,-0.0001693032681941986,0.0,0.0,True,False,False,A,The astronaut felt a surge of excitement.,B,B,B,The astronaut ate a donut.,,0.2857142857142857,0.4,-0.11428571428571432,0.3333333333333333,b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969|b98c114b-d657-49d2-9bd1-912438fadd68|ced7d97e-c873-448c-bce0-30274ceac332,0faf4829-3b27-42d3-a69f-2d6036b110f3|2758e7c5-6100-4182-99d3-e7d9e435a394|f2420b66-049f-4615-b2ba-51a0f6d63c49,story_context_favors_competitor,"Story: The astronaut sat strapped into his chair. His face was cold determination, but he was nervous. He remembered his training and focused on the mission. The rocket booster began to ignite, this was it.","Story: The astronaut sat strapped into his chair. His face was cold determination, but he was nervous. He remembered his training and focused on the mission. The rocket booster began to ignite, this was it. || Candidate endings: A: The astronaut felt a surge of excitement. | B: The astronaut ate a donut. || Choose the most coherent ending.","[{""is_gold"": true, ""is_predicted"": false, ""label"": ""A"", ""probability"": 0.481648325920105, ""score"": -0.01628909632563591, ""text"": ""The astronaut felt a surge of excitement.""}, {""is_gold"": false, ""is_predicted"": true, ""label"": ""B"", ""probability"": 0.518351674079895, ""score"": 0.057150568813085556, ""text"": ""The astronaut ate a donut.""}]",/root/autodl-tmp/memtotal-stage-c-qonly-seed-sweep-v6-case-dump/qwen25-seed-55205
qwen25-seed-55202,Qwen2.5-1.5B-Instruct,55202,f2420b66-049f-4615-b2ba-51a0f6d63c49,story_cloze,narrative,story_cloze_narrative_meta,3,3,1.0,1.0,0.0,0.5186781883239746,0.5185838937759399,-9.429454803466797e-05,0.07474742457270622,0.07436992973089218,-0.00037749484181404114,1.0,1.0,False,False,False,A,The astronaut felt a surge of excitement.,A,A,B,The astronaut ate a donut.,,0.2857142857142857,0.4,-0.11428571428571432,0.3333333333333333,81607ad0-83c4-4c23-ad7c-789a149d97c8|b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969|ced7d97e-c873-448c-bce0-30274ceac332,0faf4829-3b27-42d3-a69f-2d6036b110f3|16ac16d6-41a4-49f4-a3e1-ec242ce8f921|f2420b66-049f-4615-b2ba-51a0f6d63c49,story_context_favors_competitor,"Story: The astronaut sat strapped into his chair. His face was cold determination, but he was nervous. He remembered his training and focused on the mission. The rocket booster began to ignite, this was it.","Story: The astronaut sat strapped into his chair. His face was cold determination, but he was nervous. He remembered his training and focused on the mission. The rocket booster began to ignite, this was it. || Candidate endings: A: The astronaut felt a surge of excitement. | B: The astronaut ate a donut. || Choose the most coherent ending.","[{""is_gold"": true, ""is_predicted"": true, ""label"": ""A"", ""probability"": 0.5185838937759399, ""score"": -0.061090804636478424, ""text"": ""The astronaut felt a surge of excitement.""}, {""is_gold"": false, ""is_predicted"": false, ""label"": ""B"", ""probability"": 0.4814160466194153, ""score"": -0.1354607343673706, ""text"": ""The astronaut ate a donut.""}]",/root/autodl-tmp/memtotal-stage-c-qonly-seed-sweep-v6-case-dump/qwen25-seed-55202
qwen25-seed-55203,Qwen2.5-1.5B-Instruct,55203,81607ad0-83c4-4c23-ad7c-789a149d97c8,story_cloze,narrative,story_cloze_narrative_meta,3,3,0.0,0.0,0.0,0.48075932264328003,0.4808354675769806,7.614493370056152e-05,-0.07700072601437569,-0.07669572532176971,0.0003050006926059723,0.0,0.0,True,False,False,A,Janet had a huge look of disappointment on her face.,B,B,B,Janet was happy about that.,,0.2,0.4,-0.2,0.07142857142857142,0faf4829-3b27-42d3-a69f-2d6036b110f3|b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969|b98c114b-d657-49d2-9bd1-912438fadd68|ced7d97e-c873-448c-bce0-30274ceac332|f2420b66-049f-4615-b2ba-51a0f6d63c49,0faf4829-3b27-42d3-a69f-2d6036b110f3|81607ad0-83c4-4c23-ad7c-789a149d97c8|b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969|b98c114b-d657-49d2-9bd1-912438fadd68|ced7d97e-c873-448c-bce0-30274ceac332,improving_but_unflipped|proxy_up_without_flip|story_context_favors_competitor,Story: Janet was excited to get some pancakes. Her favorite fast food joint served them all day. She went there after work. When she got there they told her they were out.,Story: Janet was excited to get some pancakes. Her favorite fast food joint served them all day. She went there after work. When she got there they told her they were out. || Candidate endings: A: Janet had a huge look of disappointment on her face. | B: Janet was happy about that. || Choose the most coherent ending.,"[{""is_gold"": true, ""is_predicted"": false, ""label"": ""A"", ""probability"": 0.4808354675769806, ""score"": -0.04118353873491287, ""text"": ""Janet had a huge look of disappointment on her face.""}, {""is_gold"": false, ""is_predicted"": true, ""label"": ""B"", ""probability"": 0.5191645622253418, ""score"": 0.03551218658685684, ""text"": ""Janet was happy about that.""}]",/root/autodl-tmp/memtotal-stage-c-qonly-seed-sweep-v6-case-dump/qwen25-seed-55203
qwen25-seed-55202,Qwen2.5-1.5B-Instruct,55202,16ac16d6-41a4-49f4-a3e1-ec242ce8f921,story_cloze,narrative,story_cloze_narrative_meta,3,3,0.0,0.0,0.0,0.4791147708892822,0.47904330492019653,-7.146596908569336e-05,-0.08358956500887871,-0.08387589640915394,-0.0002863314002752304,0.0,0.0,True,False,False,A,Before long Sarah began getting better at Algebra.,B,B,B,Then Sarah gave up on learning Algebra.,,0.25,0.5714285714285714,-0.3214285714285714,0.15384615384615385,81607ad0-83c4-4c23-ad7c-789a149d97c8|b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969|ced7d97e-c873-448c-bce0-30274ceac332|f2420b66-049f-4615-b2ba-51a0f6d63c49,0faf4829-3b27-42d3-a69f-2d6036b110f3|16ac16d6-41a4-49f4-a3e1-ec242ce8f921|ced7d97e-c873-448c-bce0-30274ceac332|f2420b66-049f-4615-b2ba-51a0f6d63c49,story_context_favors_competitor,"Story: Sarah was learning Algebra on her own. But after several weeks, she didn't improve much. She realized that she didn't set any goals for herself. So everyday, she set a certain goal.","Story: Sarah was learning Algebra on her own. But after several weeks, she didn't improve much. She realized that she didn't set any goals for herself. So everyday, she set a certain goal. || Candidate endings: A: Before long Sarah began getting better at Algebra. | B: Then Sarah gave up on learning Algebra. || Choose the most coherent ending.","[{""is_gold"": true, ""is_predicted"": false, ""label"": ""A"", ""probability"": 0.47904330492019653, ""score"": 0.031248493120074272, ""text"": ""Before long Sarah began getting better at Algebra.""}, {""is_gold"": false, ""is_predicted"": true, ""label"": ""B"", ""probability"": 0.5209566950798035, ""score"": 0.11512438952922821, ""text"": ""Then Sarah gave up on learning Algebra.""}]",/root/autodl-tmp/memtotal-stage-c-qonly-seed-sweep-v6-case-dump/qwen25-seed-55202
qwen25-seed-55204,Qwen2.5-1.5B-Instruct,55204,f2420b66-049f-4615-b2ba-51a0f6d63c49,story_cloze,narrative,story_cloze_narrative_meta,3,0,0.0,0.0,0.0,0.47863349318504333,0.47863349318504333,0.0,-0.08551819622516632,-0.08551819622516632,0.0,0.0,0.0,True,False,False,A,The astronaut felt a surge of excitement.,B,B,B,The astronaut ate a donut.,,0.2857142857142857,0.4,-0.11428571428571432,0.3333333333333333,0faf4829-3b27-42d3-a69f-2d6036b110f3|2758e7c5-6100-4182-99d3-e7d9e435a394|ced7d97e-c873-448c-bce0-30274ceac332,b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969|b98c114b-d657-49d2-9bd1-912438fadd68|f2420b66-049f-4615-b2ba-51a0f6d63c49,story_context_favors_competitor,"Story: The astronaut sat strapped into his chair. His face was cold determination, but he was nervous. He remembered his training and focused on the mission. The rocket booster began to ignite, this was it.","Story: The astronaut sat strapped into his chair. His face was cold determination, but he was nervous. He remembered his training and focused on the mission. The rocket booster began to ignite, this was it. || Candidate endings: A: The astronaut felt a surge of excitement. | B: The astronaut ate a donut. || Choose the most coherent ending.","[{""is_gold"": true, ""is_predicted"": false, ""label"": ""A"", ""probability"": 0.47863349318504333, ""score"": -0.20887987315654755, ""text"": ""The astronaut felt a surge of excitement.""}, {""is_gold"": false, ""is_predicted"": true, ""label"": ""B"", ""probability"": 0.521366536617279, ""score"": -0.12336167693138123, ""text"": ""The astronaut ate a donut.""}]",/root/autodl-tmp/memtotal-stage-c-qonly-seed-sweep-v6-case-dump/qwen25-seed-55204
qwen25-seed-55202,Qwen2.5-1.5B-Instruct,55202,b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969,story_cloze,narrative,story_cloze_narrative_meta,3,3,1.0,1.0,0.0,0.5274282693862915,0.527593731880188,0.00016546249389648438,0.10982329398393631,0.11048723757266998,0.0006639435887336731,1.0,1.0,False,False,False,A,He had to buy new ones.,A,A,B,He went running.,,0.3333333333333333,0.3333333333333333,0.0,0.125,16ac16d6-41a4-49f4-a3e1-ec242ce8f921|2758e7c5-6100-4182-99d3-e7d9e435a394|ced7d97e-c873-448c-bce0-30274ceac332,81607ad0-83c4-4c23-ad7c-789a149d97c8|b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969|b98c114b-d657-49d2-9bd1-912438fadd68,story_context_ambiguous,Story: Jason loved his old shoes. He was wearing them when the sole fell off. He tried to glue them back on. What a mess he made.,Story: Jason loved his old shoes. He was wearing them when the sole fell off. He tried to glue them back on. What a mess he made. || Candidate endings: A: He had to buy new ones. | B: He went running. || Choose the most coherent ending.,"[{""is_gold"": true, ""is_predicted"": true, ""label"": ""A"", ""probability"": 0.527593731880188, ""score"": 0.06746518611907959, ""text"": ""He had to buy new ones.""}, {""is_gold"": false, ""is_predicted"": false, ""label"": ""B"", ""probability"": 0.472406268119812, ""score"": -0.04302205145359039, ""text"": ""He went running.""}]",/root/autodl-tmp/memtotal-stage-c-qonly-seed-sweep-v6-case-dump/qwen25-seed-55202
qwen25-seed-55201,Qwen2.5-1.5B-Instruct,55201,ced7d97e-c873-448c-bce0-30274ceac332,story_cloze,narrative,story_cloze_narrative_meta,3,3,1.0,1.0,0.0,0.5275671482086182,0.5277796983718872,0.00021255016326904297,0.11038047820329666,0.11123328655958176,0.0008528083562850952,1.0,1.0,False,False,False,B,The teacher was impressed and gave her an A on her exam.,B,B,A,Lauren was excited about going out to lunch soon.,,0.45454545454545453,0.4444444444444444,0.01010101010101011,0.05263157894736842,16ac16d6-41a4-49f4-a3e1-ec242ce8f921|2758e7c5-6100-4182-99d3-e7d9e435a394|b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969,81607ad0-83c4-4c23-ad7c-789a149d97c8|b98c114b-d657-49d2-9bd1-912438fadd68|ced7d97e-c873-448c-bce0-30274ceac332,story_context_ambiguous,Story: Lauren was nervous about giving a speech for her French final exam. She arrived to class. It was her turn to give her speech. She finished her speech and felt relieved.,Story: Lauren was nervous about giving a speech for her French final exam. She arrived to class. It was her turn to give her speech. She finished her speech and felt relieved. || Candidate endings: A: Lauren was excited about going out to lunch soon. | B: The teacher was impressed and gave her an A on her exam. || Choose the most coherent ending.,"[{""is_gold"": false, ""is_predicted"": false, ""label"": ""A"", ""probability"": 0.4722203016281128, ""score"": -0.1539430022239685, ""text"": ""Lauren was excited about going out to lunch soon.""}, {""is_gold"": true, ""is_predicted"": true, ""label"": ""B"", ""probability"": 0.5277796983718872, ""score"": -0.04270971566438675, ""text"": ""The teacher was impressed and gave her an A on her exam.""}]",/root/autodl-tmp/memtotal-stage-c-qonly-seed-sweep-v6-case-dump/qwen25-seed-55201
qwen25-seed-55205,Qwen2.5-1.5B-Instruct,55205,b98c114b-d657-49d2-9bd1-912438fadd68,story_cloze,narrative,story_cloze_narrative_meta,3,3,1.0,1.0,0.0,0.5297225713729858,0.5297715067863464,4.89354133605957e-05,0.1190306767821312,0.11922726407647133,0.00019658729434013367,1.0,1.0,False,False,False,A,Susan knew the choice she made was difficult but for the best.,A,A,B,Susan was mad because she had no family to turn to.,,0.45454545454545453,0.3,0.15454545454545454,0.16666666666666666,16ac16d6-41a4-49f4-a3e1-ec242ce8f921|2758e7c5-6100-4182-99d3-e7d9e435a394|b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969,0faf4829-3b27-42d3-a69f-2d6036b110f3|b98c114b-d657-49d2-9bd1-912438fadd68|ced7d97e-c873-448c-bce0-30274ceac332,,Story: Susan knew she hurt him by leaving. She knew she couldn't turn back. The next day she packed up and never looked back. She moved back in with her parents for awhile.,Story: Susan knew she hurt him by leaving. She knew she couldn't turn back. The next day she packed up and never looked back. She moved back in with her parents for awhile. || Candidate endings: A: Susan knew the choice she made was difficult but for the best. | B: Susan was mad because she had no family to turn to. || Choose the most coherent ending.,"[{""is_gold"": true, ""is_predicted"": true, ""label"": ""A"", ""probability"": 0.5297715067863464, ""score"": 0.035745661705732346, ""text"": ""Susan knew the choice she made was difficult but for the best.""}, {""is_gold"": false, ""is_predicted"": false, ""label"": ""B"", ""probability"": 0.4702284038066864, ""score"": -0.08348160237073898, ""text"": ""Susan was mad because she had no family to turn to.""}]",/root/autodl-tmp/memtotal-stage-c-qonly-seed-sweep-v6-case-dump/qwen25-seed-55205
qwen25-seed-55201,Qwen2.5-1.5B-Instruct,55201,b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969,story_cloze,narrative,story_cloze_narrative_meta,3,3,0.0,0.0,0.0,0.4693041741847992,0.46943503618240356,0.00013086199760437012,-0.12293807696551085,-0.12241236306726933,0.0005257138982415199,0.0,0.0,True,False,False,A,He had to buy new ones.,B,B,B,He went running.,,0.3333333333333333,0.3333333333333333,0.0,0.125,b98c114b-d657-49d2-9bd1-912438fadd68|ced7d97e-c873-448c-bce0-30274ceac332|f2420b66-049f-4615-b2ba-51a0f6d63c49,0faf4829-3b27-42d3-a69f-2d6036b110f3|81607ad0-83c4-4c23-ad7c-789a149d97c8|b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969,improving_but_unflipped|proxy_up_without_flip|story_context_ambiguous,Story: Jason loved his old shoes. He was wearing them when the sole fell off. He tried to glue them back on. What a mess he made.,Story: Jason loved his old shoes. He was wearing them when the sole fell off. He tried to glue them back on. What a mess he made. || Candidate endings: A: He had to buy new ones. | B: He went running. || Choose the most coherent ending.,"[{""is_gold"": true, ""is_predicted"": false, ""label"": ""A"", ""probability"": 0.46943503618240356, ""score"": 0.01575375162065029, ""text"": ""He had to buy new ones.""}, {""is_gold"": false, ""is_predicted"": true, ""label"": ""B"", ""probability"": 0.5305649042129517, ""score"": 0.13816611468791962, ""text"": ""He went running.""}]",/root/autodl-tmp/memtotal-stage-c-qonly-seed-sweep-v6-case-dump/qwen25-seed-55201
qwen25-seed-55205,Qwen2.5-1.5B-Instruct,55205,81607ad0-83c4-4c23-ad7c-789a149d97c8,story_cloze,narrative,story_cloze_narrative_meta,3,3,1.0,1.0,0.0,0.5308173894882202,0.5309805274009705,0.00016313791275024414,0.1234259195625782,0.12408111989498138,0.000655200332403183,1.0,1.0,False,False,False,A,Janet had a huge look of disappointment on her face.,A,A,B,Janet was happy about that.,,0.2,0.4,-0.2,0.07142857142857142,2758e7c5-6100-4182-99d3-e7d9e435a394|b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969|f2420b66-049f-4615-b2ba-51a0f6d63c49,0faf4829-3b27-42d3-a69f-2d6036b110f3|81607ad0-83c4-4c23-ad7c-789a149d97c8|ced7d97e-c873-448c-bce0-30274ceac332,story_context_favors_competitor,Story: Janet was excited to get some pancakes. Her favorite fast food joint served them all day. She went there after work. When she got there they told her they were out.,Story: Janet was excited to get some pancakes. Her favorite fast food joint served them all day. She went there after work. When she got there they told her they were out. || Candidate endings: A: Janet had a huge look of disappointment on her face. | B: Janet was happy about that. || Choose the most coherent ending.,"[{""is_gold"": true, ""is_predicted"": true, ""label"": ""A"", ""probability"": 0.5309805274009705, ""score"": 0.04131688177585602, ""text"": ""Janet had a huge look of disappointment on her face.""}, {""is_gold"": false, ""is_predicted"": false, ""label"": ""B"", ""probability"": 0.46901944279670715, ""score"": -0.08276423811912537, ""text"": ""Janet was happy about that.""}]",/root/autodl-tmp/memtotal-stage-c-qonly-seed-sweep-v6-case-dump/qwen25-seed-55205
qwen25-seed-55204,Qwen2.5-1.5B-Instruct,55204,2758e7c5-6100-4182-99d3-e7d9e435a394,story_cloze,narrative,story_cloze_narrative_meta,3,0,0.0,0.0,0.0,0.4608151316642761,0.4608151316642761,0.0,-0.1570616513490677,-0.1570616513490677,0.0,0.0,0.0,True,False,False,A,Ned decided to come back for a visit.,B,B,B,Ned was livid the neighborhood celebrated Halloween.,,0.375,0.5714285714285714,-0.1964285714285714,0.07142857142857142,0faf4829-3b27-42d3-a69f-2d6036b110f3|16ac16d6-41a4-49f4-a3e1-ec242ce8f921|b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969,2758e7c5-6100-4182-99d3-e7d9e435a394|81607ad0-83c4-4c23-ad7c-789a149d97c8|ced7d97e-c873-448c-bce0-30274ceac332,story_context_favors_competitor,Story: Every Halloween Ned had a party at his house. The whole neighborhood looked forward to going to Ned's party. Ned moved away to a different town last year. The people in the neighborhood made Ned's old house a haunted house.,Story: Every Halloween Ned had a party at his house. The whole neighborhood looked forward to going to Ned's party. Ned moved away to a different town last year. The people in the neighborhood made Ned's old house a haunted house. || Candidate endings: A: Ned decided to come back for a visit. | B: Ned was livid the neighborhood celebrated Halloween. || Choose the most coherent ending.,"[{""is_gold"": true, ""is_predicted"": false, ""label"": ""A"", ""probability"": 0.4608151316642761, ""score"": -0.08395767956972122, ""text"": ""Ned decided to come back for a visit.""}, {""is_gold"": false, ""is_predicted"": true, ""label"": ""B"", ""probability"": 0.5391849279403687, ""score"": 0.07310397177934647, ""text"": ""Ned was livid the neighborhood celebrated Halloween.""}]",/root/autodl-tmp/memtotal-stage-c-qonly-seed-sweep-v6-case-dump/qwen25-seed-55204
qwen25-seed-55204,Qwen2.5-1.5B-Instruct,55204,b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969,story_cloze,narrative,story_cloze_narrative_meta,3,0,1.0,1.0,0.0,0.5438506007194519,0.5438506007194519,0.0,0.17585404217243195,0.17585404217243195,0.0,1.0,1.0,False,False,False,A,He had to buy new ones.,A,A,B,He went running.,,0.3333333333333333,0.3333333333333333,0.0,0.125,0faf4829-3b27-42d3-a69f-2d6036b110f3|2758e7c5-6100-4182-99d3-e7d9e435a394|ced7d97e-c873-448c-bce0-30274ceac332,b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969|b98c114b-d657-49d2-9bd1-912438fadd68|f2420b66-049f-4615-b2ba-51a0f6d63c49,story_context_ambiguous,Story: Jason loved his old shoes. He was wearing them when the sole fell off. He tried to glue them back on. What a mess he made.,Story: Jason loved his old shoes. He was wearing them when the sole fell off. He tried to glue them back on. What a mess he made. || Candidate endings: A: He had to buy new ones. | B: He went running. || Choose the most coherent ending.,"[{""is_gold"": true, ""is_predicted"": true, ""label"": ""A"", ""probability"": 0.5438506007194519, ""score"": 0.0466909259557724, ""text"": ""He had to buy new ones.""}, {""is_gold"": false, ""is_predicted"": false, ""label"": ""B"", ""probability"": 0.45614948868751526, ""score"": -0.12916311621665955, ""text"": ""He went running.""}]",/root/autodl-tmp/memtotal-stage-c-qonly-seed-sweep-v6-case-dump/qwen25-seed-55204
qwen25-seed-55202,Qwen2.5-1.5B-Instruct,55202,0faf4829-3b27-42d3-a69f-2d6036b110f3,story_cloze,narrative,story_cloze_narrative_meta,3,3,0.0,0.0,0.0,0.4551774859428406,0.45537278056144714,0.00019529461860656738,-0.17977267503738403,-0.17898527532815933,0.0007873997092247009,0.0,0.0,True,False,False,A,Tara was grateful to her boss.,B,B,B,Tara was angered by this.,,0.8333333333333334,0.4,0.43333333333333335,0.2222222222222222,81607ad0-83c4-4c23-ad7c-789a149d97c8|b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969|ced7d97e-c873-448c-bce0-30274ceac332|f2420b66-049f-4615-b2ba-51a0f6d63c49,0faf4829-3b27-42d3-a69f-2d6036b110f3|16ac16d6-41a4-49f4-a3e1-ec242ce8f921|ced7d97e-c873-448c-bce0-30274ceac332|f2420b66-049f-4615-b2ba-51a0f6d63c49,improving_but_unflipped|proxy_up_without_flip,Story: Tara was sick in bed all week. She missed work due to a really bad flu. Tara got a surprise visit from her boss in the evening. Her boss sent her cookies and a get-well card.,Story: Tara was sick in bed all week. She missed work due to a really bad flu. Tara got a surprise visit from her boss in the evening. Her boss sent her cookies and a get-well card. || Candidate endings: A: Tara was grateful to her boss. | B: Tara was angered by this. || Choose the most coherent ending.,"[{""is_gold"": true, ""is_predicted"": false, ""label"": ""A"", ""probability"": 0.45537278056144714, ""score"": -0.23799826204776764, ""text"": ""Tara was grateful to her boss.""}, {""is_gold"": false, ""is_predicted"": true, ""label"": ""B"", ""probability"": 0.5446272492408752, ""score"": -0.05901298671960831, ""text"": ""Tara was angered by this.""}]",/root/autodl-tmp/memtotal-stage-c-qonly-seed-sweep-v6-case-dump/qwen25-seed-55202
